Generation number: 0

Individual: 0:
12)	0.255917
13)	0.294988
14)	-0.301859
15)	-0.0268038

Individual: 181:
0)	0.749862
1)	0.0149811
2)	0.0205507
3)	-0.107839
4)	-0.444979
5)	0.0835946
6)	0.176953
7)	0.471576
8)	-0.256947
9)	0.124914
10)	0.368978
11)	0.249686
12)	0.0650608
13)	0.272382
14)	-0.41129
15)	-0.0292382

Individual: 182:
0)	0.478408
1)	-0.0296788
2)	0.0240868
3)	-0.0735851
4)	-0.197263
5)	0.106813
6)	-0.0256402
7)	0.552935
8)	-0.275771
9)	0.0216088
10)	0.350184
11)	0.366212
12)	0.424203
13)	0.515184
14)	0.0226704
15)	0.0420434

Individual: 183:
0)	0.530549
1)	-0.000443057
2)	0.0247684
3)	-0.0656168
4)	-0.321077
5)	0.108805
6)	-0.244744
7)	0.557636
8)	-0.249044
9)	0.131442
10)	0.367913
11)	0.50309
12)	0.42457
13)	0.51871
14)	0.129444
15)	-0.168865

Individual: 184:
0)	0.374385
1)	0.142944
2)	0.0182203
3)	-0.061311
4)	-0.46785
5)	0.08445
6)	0.0795129
7)	0.459795
8)	-0.25339
9)	0.291438
10)	0.147095
11)	0.176607
12)	0.350818
13)	0.347206
14)	0.0776747
15)	0.0132543

Individual: 185:
0)	0.36378
1)	-0.0386492
2)	0.0182788
3)	-0.0868012
4)	-0.406108
5)	0.0768118
6)	0.0800445
7)	0.477553
8)	-0.24689
9)	0.078273
10)	0.260683
11)	0.355041
12)	0.253887
13)	0.32416
14)	0.0768456
15)	0.0253538

Individual: 186:
0)	0.373993
1)	-0.0448232
2)	0.0211218
3)	-0.232188
4)	-0.252019
5)	-0.0146095
6)	0.0160784
7)	0.324495
8)	-0.280523
9)	0.1467
10)	0.271569
11)	0.426048
12)	0.591482
13)	0.184114
14)	0.0776659
15)	-0.248849

Individual: 187:
0)	0.389288
1)	-0.0492588
2)	0.0637512
3)	-0.0745337
4)	-0.288136
5)	0.266747
6)	0.0352074
7)	0.544742
8)	-0.269858
9)	0.174959
10)	0.269798
11)	0.403449
12)	0.595926
13)	0.2753
14)	0.0851808
15)	-0.137362

Individual: 188:
0)	0.299297
1)	-0.0744209
2)	0.0101051
3)	-0.0415285
4)	-0.432991
5)	-0.0521499
6)	0.0307842
7)	0.375801
8)	-0.134866
9)	0.127775
10)	0.287101
11)	0.241245
12)	0.410108
13)	0.430979
14)	0.0142227
15)	-0.0391214

Individual: 189:
0)	0.251169
1)	-0.0722596
2)	0.000857896
3)	-0.0420822
4)	-0.352654
5)	-0.032842
6)	0.199148
7)	0.394739
8)	-0.135393
9)	0.107322
10)	0.302314
11)	0.239434
12)	0.403395
13)	0.627063
14)	0.0110629
15)	0.00185386

Individual: 190:
0)	0.329592
1)	-0.0723383
2)	0.0206118
3)	-0.420309
4)	-0.405412
5)	0.174242
6)	0.0963544
7)	0.267005
8)	-0.325894
9)	0.040667
10)	0.332547
11)	0.133448
12)	0.285934
13)	0.234988
14)	0.106069
15)	-0.180298

Individual: 191:
0)	0.329769
1)	-0.106247
2)	0.0212196
3)	-0.13396
4)	-0.426101
5)	0.0408498
6)	0.0523195
7)	0.261597
8)	-0.342407
9)	-0.00329958
10)	0.0473679
11)	0.151944
12)	0.292606
13)	0.18325
14)	0.248242
15)	-0.179555

Individual: 192:
0)	0.358838
1)	0.0380439
2)	0.0153506
3)	-0.304885
4)	-0.349847
5)	0.327187
6)	0.122795
7)	0.288556
8)	-0.227978
9)	0.162805
10)	0.204908
11)	0.16188
12)	0.0637736
13)	0.410668
14)	0.0268081
15)	-0.0202374

Individual: 193:
0)	0.311618
1)	-0.0148566
2)	0.0154557
3)	-0.277716
4)	-0.436693
5)	0.137577
6)	0.377843
7)	0.195313
8)	-0.298064
9)	-0.148959
10)	0.427703
11)	0.160059
12)	0.230855
13)	0.440055
14)	0.0171398
15)	0.117369

Individual: 194:
0)	0.411028
1)	0.225293
2)	0.0232217
3)	0.0288121
4)	-0.348581
5)	0.128132
6)	0.154545
7)	0.617415
8)	-0.205114
9)	0.412788
10)	0.292539
11)	0.201109
12)	0.319611
13)	0.344723
14)	-0.159643
15)	-0.0307613

Individual: 195:
0)	0.172561
1)	0.235577
2)	-0.238657
3)	-0.107084
4)	-0.282822
5)	0.128219
6)	0.0904939
7)	0.501531
8)	0.1428
9)	0.41706
10)	0.149891
11)	0.233987
12)	0.329791
13)	0.322731
14)	0.00168843
15)	-0.0807429

Individual: 196:
0)	0.327342
1)	0.369034
2)	0.0245851
3)	-0.322812
4)	-0.346998
5)	0.0743607
6)	0.163613
7)	0.512675
8)	-0.230505
9)	0.227934
10)	0.301434
11)	0.0924212
12)	0.0979551
13)	0.0940063
14)	-0.282907
15)	0.0131176

Individual: 197:
0)	0.383831
1)	0.14962
2)	0.178501
3)	-0.258384
4)	-0.336972
5)	0.0651603
6)	0.186653
7)	0.512379
8)	-0.171447
9)	0.181495
10)	0.34134
11)	0.139192
12)	0.131469
13)	0.17188
14)	-0.117443
15)	-0.0840112

Individual: 198:
0)	0.436736
1)	0.161301
2)	0.0401476
3)	-0.143336
4)	-0.24177
5)	0.100601
6)	0.0711965
7)	0.562615
8)	-0.327273
9)	0.111975
10)	0.329781
11)	0.161481
12)	0.264744
13)	0.478975
14)	0.0108103
15)	-0.311917

Individual: 199:
0)	0.400875
1)	-0.00287336
2)	0.0744797
3)	-0.140493
4)	-0.33776
5)	0.0742598
6)	0.15356
7)	0.44728
8)	-0.167246
9)	0.0904657
10)	0.314789
11)	0.173354
12)	0.53954
13)	0.380454
14)	0.0342096
15)	0.173549

Individual: 200:
0)	0.43142
1)	0.0427859
2)	0.0189199
3)	-0.139013
4)	-0.346316
5)	0.0603
6)	0.0618181
7)	0.246862
8)	-0.365123
9)	0.195782
10)	0.482628
11)	0.0681065
12)	0.512385
13)	0.38509
14)	0.169432
15)	-0.0826016


// ----------------------------------------------------------- //

