Generation number: 0

Individual: 0:
1)	-0.504387
2)	0.144189
3)	-0.796676
4)	0.178027
5)	-0.553373
6)	0.420536
7)	-0.346474
8)	0.594059
9)	-0.542093
10)	-0.0952845
11)	0.30011
12)	0.273962
13)	0.0459736
14)	0.0943146
15)	-0.299497

Individual: 46:
0)	0.222166
1)	-0.107656
2)	0.665734
3)	-0.553835
4)	-0.240933
5)	-0.473427
6)	-0.197406
7)	0.54395
8)	0.429438
9)	-0.246174
10)	0.150348
11)	-0.0323827
12)	-0.345129
13)	0.554158
14)	-0.371088
15)	0.278269

Individual: 47:
0)	0.506108
1)	-0.171055
2)	0.22217
3)	-0.525109
4)	-0.238334
5)	-0.109905
6)	-0.34484
7)	0.177674
8)	0.13129
9)	-0.245645
10)	0.162127
11)	-0.0402689
12)	-0.471595
13)	0.409369
14)	-0.302816
15)	0.0819676

Individual: 48:
0)	0.955144
1)	0.537882
2)	0.49915
3)	-0.560641
4)	0.322411
5)	-0.199542
6)	-0.368335
7)	0.169722
8)	0.309064
9)	-0.724876
10)	0.378669
11)	-0.13864
12)	-0.122776
13)	-0.329179
14)	-0.201024
15)	0.28692

Individual: 49:
0)	0.693293
1)	0.635203
2)	0.308367
3)	-0.629208
4)	0.673404
5)	-0.469696
6)	-0.392228
7)	0.193546
8)	0.292377
9)	-0.359298
10)	0.365542
11)	-0.142145
12)	-0.263199
13)	-0.882681
14)	-0.289497
15)	0.281762

Individual: 50:
0)	-0.677177
1)	0.778288
2)	-0.393683
3)	-0.710794
4)	0.128999
5)	0.325923
6)	0.24255
7)	0.463233
8)	0.500784
9)	-0.395754
10)	0.268005
11)	-0.161269
12)	0.504159
13)	0.814363
14)	-0.699953
15)	-0.405579


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	0.714689
1)	-0.112644
2)	-0.53513
3)	-0.233131
4)	-0.674123
5)	-0.174175
6)	0.162633
7)	-0.462996
8)	-0.423872
9)	0.301409
10)	0.737153
11)	0.517136
12)	0.611069
13)	-0.12125
14)	0.456099
15)	-1

Individual: 1:
0)	0.816645
1)	-0.0546617
2)	0.557848
3)	0.816349
4)	-0.884762
5)	0.0697373
6)	-1
7)	-0.588614
8)	-0.681448
9)	0.482599
10)	-0.452803
11)	-0.833552
12)	-0.441105
13)	0.550829
14)	0.807367
15)	0.121311

Individual: 2:
0)	0.61525
1)	-0.112644
2)	-0.53513
3)	-0.233131
4)	-0.674123
5)	-0.366671
6)	0.36736
7)	-0.406115
8)	-0.423872
9)	0.525742
10)	0.737153
11)	0.517136
12)	0.750847
13)	-0.116883
14)	0.456099
15)	-1

Individual: 3:
0)	-0.203735
1)	-0.179235
2)	0.30137
3)	-0.29353
4)	0.083343
5)	-0.415876
6)	0.546068
7)	-0.019252
8)	-0.253883
9)	-0.433402
10)	-0.684133
11)	-0.754936
12)	0.498825
13)	1
14)	-0.0703238
15)	0.514405

Individual: 4:
0)	0.816645
1)	0.273506
2)	0.27636
3)	1
4)	-0.884762
5)	-0.12632
6)	-0.945372
7)	-0.648793
8)	-0.436656
9)	0.0174291
10)	-0.330219
11)	-0.833552
12)	-0.441105
13)	0.550829
14)	1
15)	0.121311

Individual: 5:
0)	0.302164
1)	0.0647152
2)	-0.166063
3)	0.374606
4)	-0.38084
5)	0.652821
6)	0.285867
7)	0.684256
8)	0.0995209
9)	-0.486435
10)	0.944081
11)	-0.313639
12)	-0.56946
13)	-0.280618
14)	0.549788
15)	-0.766472

Individual: 6:
0)	0.516648
1)	0.526246
2)	0.00422071
3)	-0.514328
4)	0.163527
5)	-0.97705
6)	-0.44969
7)	0.296915
8)	-0.550768
9)	-0.317667
10)	-0.00604572
11)	0.221595
12)	0.703116
13)	0.697722
14)	-0.651112
15)	-0.376873

Individual: 7:
0)	-0.366665
1)	0.979369
2)	-0.935118
3)	0.926267
4)	0.0690023
5)	0.217689
6)	0.770379
7)	-0.0726035
8)	-0.423627
9)	-0.426862
10)	0.160591
11)	-0.0013123
12)	0.443525
13)	-0.0484329
14)	0.098117
15)	-0.948668

Individual: 8:
0)	0.302164
1)	0.114353
2)	-0.0868862
3)	0.137852
4)	-0.38084
5)	0.67632
6)	0.285867
7)	0.716565
8)	0.391519
9)	-0.486435
10)	0.817927
11)	-0.414231
12)	-0.525925
13)	-0.0610521
14)	0.793573
15)	-0.766472

Individual: 9:
0)	0.816645
1)	-0.118952
2)	0.557848
3)	0.736503
4)	-0.884762
5)	-0.383526
6)	-0.945372
7)	-0.422715
8)	-0.681448
9)	-0.413431
10)	-0.452803
11)	-0.833552
12)	-0.580004
13)	0.331263
14)	0.807367
15)	0.121311

Individual: 10:
0)	-0.161168
1)	0.979369
2)	-0.935118
3)	0.926267
4)	0.0690023
5)	0.194607
6)	0.740156
7)	-0.0726035
8)	-0.542109
9)	-0.426862
10)	0.84051
11)	-0.0103122
12)	0.632249
13)	-0.0484329
14)	0.246297
15)	-0.678162

Individual: 11:
0)	0.818903
1)	-1
2)	0.231849
3)	-0.421979
4)	0.312418
5)	0.922422
6)	0.257546
7)	0.943236
8)	-0.88612
9)	0.898923
10)	-0.600793
11)	0.858263
12)	-0.358013
13)	-0.575365
14)	-0.621326
15)	-0.780955

Individual: 12:
0)	-0.161168
1)	0.979369
2)	-0.935118
3)	0.721121
4)	0.0690023
5)	0.418497
6)	0.770379
7)	-0.0726035
8)	-0.423627
9)	-0.426862
10)	0.84051
11)	-0.0103122
12)	0.632249
13)	-0.0484329
14)	0.246297
15)	-0.849998

Individual: 13:
0)	0.302164
1)	0.114353
2)	-0.0868862
3)	0.342998
4)	-0.38084
5)	0.67632
6)	0.285867
7)	0.684256
8)	0.391519
9)	-0.486435
10)	0.817927
11)	-0.29172
12)	-0.525925
13)	-0.280618
14)	0.930512
15)	-0.766472

Individual: 14:
0)	0.752124
1)	-0.880428
2)	-0.399213
3)	-0.12949
4)	-0.684622
5)	-0.962157
6)	0.240822
7)	0.687235
8)	-0.996066
9)	0.470928
10)	-0.793146
11)	0.22974
12)	0.82812
13)	-0.387494
14)	-0.287335
15)	0.818473

Individual: 15:
0)	0.302164
1)	0.114353
2)	-0.0868862
3)	-0.0367901
4)	-0.38084
5)	0.771505
6)	0.577265
7)	0.862959
8)	0.0995209
9)	-0.486435
10)	0.817927
11)	-0.313639
12)	-0.525925
13)	-0.463536
14)	0.793573
15)	-0.511097

Individual: 16:
0)	-0.265734
1)	0.979369
2)	-0.935118
3)	0.926267
4)	0.0690023
5)	0.217689
6)	0.770379
7)	-0.0726035
8)	-0.423627
9)	-0.426862
10)	0.845357
11)	0.182119
12)	0.443525
13)	0.242302
14)	0.098117
15)	-0.948668

Individual: 17:
0)	0.297559
1)	-0.0995209
2)	0.568834
3)	0.0970183
4)	0.0562456
5)	0.116428
6)	0.465801
7)	0.356514
8)	-0.611011
9)	-0.72515
10)	0.983678
11)	-0.220435
12)	0.653337
13)	-0.223968
14)	0.328227
15)	-0.484542

Individual: 18:
0)	0.88128
1)	0.957546
2)	-0.873184
3)	-0.567186
4)	-0.985595
5)	0.688589
6)	-0.673452
7)	0.680593
8)	-0.932493
9)	0.800775
10)	-0.821152
11)	-0.599475
12)	-0.893979
13)	0.753017
14)	0.858943
15)	-0.185827

Individual: 19:
0)	-0.261696
1)	-0.824335
2)	-0.197406
3)	-0.573351
4)	-0.469527
5)	0.819819
6)	0.378948
7)	0.0315653
8)	-0.353374
9)	0.784661
10)	-0.567154
11)	-0.872677
12)	0.782037
13)	-0.362407
14)	-0.818839
15)	-0.422398

Individual: 20:
0)	0.888607
1)	0.429975
2)	1
3)	0.36086
4)	-0.131565
5)	0.289956
6)	-0.514267
7)	1
8)	-0.926572
9)	-0.928648
10)	-0.616169
11)	-0.246855
12)	0.237638
13)	0.158751
14)	-0.171239
15)	0.0857265

Individual: 21:
0)	0.662038
1)	0.169863
2)	0.984069
3)	0.554634
4)	0.407514
5)	0.53755
6)	0.601856
7)	-0.69353
8)	-0.189367
9)	0.47727
10)	0.899472
11)	0.780917
12)	0.0408918
13)	-0.873226
14)	0.399884
15)	0.773003

Individual: 22:
0)	0.345016
1)	-0.793207
2)	-0.14066
3)	-0.247291
4)	-0.961791
5)	-0.27073
6)	0.484246
7)	-0.247169
8)	1
9)	0.0521561
10)	-0.742058
11)	-0.475665
12)	0.314249
13)	0.36556
14)	0.767327
15)	-0.618763

Individual: 23:
0)	-0.161168
1)	0.979369
2)	-0.548594
3)	0.926267
4)	0.0690023
5)	0.217689
6)	0.871575
7)	-0.0726035
8)	-0.122465
9)	-0.426862
10)	0.944472
11)	-0.0013123
12)	0.443525
13)	-0.0484329
14)	0.098117
15)	-0.948668

Individual: 24:
0)	-0.157201
1)	0.0275188
2)	-0.239171
3)	0.469022
4)	-0.820615
5)	-0.24752
6)	-0.983032
7)	0.171288
8)	-0.305216
9)	-0.56035
10)	0.435041
11)	0.0549028
12)	0.489731
13)	0.965026
14)	0.210547
15)	-0.632109

Individual: 25:
0)	0.816645
1)	0.0294504
2)	0.557848
3)	0.468385
4)	-0.884762
5)	-0.385549
6)	-0.945372
7)	-0.814343
8)	-0.424387
9)	-0.225623
10)	-0.452803
11)	-0.833552
12)	-0.580004
13)	0.572573
14)	0.807367
15)	0.121311

Individual: 26:
0)	-0.161168
1)	0.979369
2)	-0.548594
3)	0.926267
4)	0.0690023
5)	0.217689
6)	0.974978
7)	-0.0726035
8)	-0.18616
9)	-0.426862
10)	-0.0278465
11)	-0.0013123
12)	0.443525
13)	-0.0484329
14)	0.098117
15)	-0.948668

Individual: 27:
0)	0.816645
1)	0.0294504
2)	0.465532
3)	0.736503
4)	-0.884762
5)	-0.267534
6)	-0.672198
7)	-0.648793
8)	-0.681448
9)	-0.225623
10)	0.400949
11)	-0.833552
12)	-0.580004
13)	0.76332
14)	0.807367
15)	0.121311

Individual: 28:
0)	0.752124
1)	0.222397
2)	-0.399213
3)	-0.12949
4)	-0.684622
5)	-0.962157
6)	0.240822
7)	0.846409
8)	-0.977416
9)	0.470928
10)	-0.793146
11)	0.257363
12)	0.82812
13)	-0.387494
14)	-0.287335
15)	0.682485

Individual: 29:
0)	0.56241
1)	-0.302966
2)	-0.0705893
3)	-0.567186
4)	-0.985595
5)	0.648991
6)	-0.673452
7)	0.680593
8)	-0.696875
9)	0.800775
10)	-0.804865
11)	-0.887857
12)	-0.893979
13)	0.568218
14)	0.858943
15)	-0.185827

Individual: 30:
0)	1
1)	-0.112644
2)	-0.614307
3)	-0.233131
4)	0.294778
5)	-0.451827
6)	-0.0814814
7)	-0.462996
8)	-0.423872
9)	0.525742
10)	0.814875
11)	0.517136
12)	0.750847
13)	-0.291306
14)	0.524006
15)	-0.503769

Individual: 31:
0)	0.515061
1)	-0.381756
2)	0.909613
3)	0.0682089
4)	-0.476119
5)	-0.567421
6)	0.808554
7)	-0.750887
8)	-0.533372
9)	-0.957396
10)	0.841392
11)	-0.876278
12)	0.608228
13)	-0.325968
14)	-0.027192
15)	0.179006

Individual: 32:
0)	0.88128
1)	0.79986
2)	-0.0705893
3)	-0.567186
4)	-0.985595
5)	0.424662
6)	-0.673452
7)	0.680593
8)	-0.932493
9)	0.800775
10)	-0.821152
11)	-0.39537
12)	-0.850224
13)	0.753017
14)	0.858943
15)	-0.185827

Individual: 33:
0)	0.457506
1)	0.114353
2)	-0.166063
3)	0.430491
4)	-0.38084
5)	0.652821
6)	0.285867
7)	0.684256
8)	0.0995209
9)	-0.342225
10)	0.944081
11)	-0.313639
12)	-0.613215
13)	-0.280618
14)	0.549788
15)	-0.766472

Individual: 34:
0)	0.302164
1)	0.114353
2)	-0.0868862
3)	-0.514831
4)	-0.38084
5)	0.771505
6)	0.577265
7)	0.684256
8)	0.0995209
9)	-0.486435
10)	0.817927
11)	-0.313639
12)	-0.525925
13)	-0.280618
14)	0.793573
15)	-0.766472

Individual: 35:
0)	0.161046
1)	0.701041
2)	0.913144
3)	-0.191132
4)	-0.133088
5)	-0.408734
6)	0.103711
7)	0.015595
8)	-0.347453
9)	0.263124
10)	0.393475
11)	-0.0626545
12)	-0.962279
13)	0.232438
14)	0.316324
15)	0.865719

Individual: 36:
0)	0.614474
1)	-0.112644
2)	-0.53513
3)	-0.233131
4)	-0.674123
5)	-0.366671
6)	0.162633
7)	-0.462996
8)	-0.423872
9)	0.525742
10)	0.737153
11)	0.517136
12)	0.750847
13)	-0.12125
14)	0.456099
15)	-0.801059

Individual: 37:
0)	0.517424
1)	0.250343
2)	-0.176977
3)	-0.514328
4)	0.249306
5)	-0.740297
6)	-0.44969
7)	0.296915
8)	-0.550768
9)	-0.317667
10)	0.112314
11)	0.221595
12)	0.851994
13)	0.809381
14)	-0.651112
15)	-0.376873

Individual: 38:
0)	0.818903
1)	-1
2)	0.231849
3)	-0.421979
4)	0.2828
5)	0.922422
6)	0.257546
7)	0.943236
8)	-0.88612
9)	0.898923
10)	-0.600793
11)	0.858263
12)	-0.358013
13)	-0.575365
14)	-0.621326
15)	-0.609119

Individual: 39:
0)	0.818903
1)	-0.784234
2)	-0.0667226
3)	-0.421979
4)	0.312418
5)	0.624015
6)	0.257546
7)	0.943236
8)	-0.783651
9)	0.898923
10)	0.197485
11)	0.717954
12)	-0.180221
13)	-0.57395
14)	-0.621326
15)	-0.609119

Individual: 40:
0)	-0.161168
1)	0.979369
2)	-0.548594
3)	0.926267
4)	0.0690023
5)	0.225626
6)	0.974978
7)	-0.0726035
8)	-0.18616
9)	-0.426862
10)	0.944472
11)	-0.172645
12)	0.692969
13)	-0.0484329
14)	0.098117
15)	-0.948668

Individual: 41:
0)	0.302164
1)	0.114353
2)	-0.166063
3)	0.137852
4)	-0.38084
5)	0.652821
6)	0.285867
7)	0.684256
8)	0.0995209
9)	-0.486435
10)	0.944081
11)	-0.0527551
12)	-0.56946
13)	-0.280618
14)	0.549788
15)	-0.766472

Individual: 42:
0)	0.219764
1)	-0.473189
2)	-0.773553
3)	0.404401
4)	-0.609131
5)	-0.0243843
6)	-0.851207
7)	-0.446342
8)	-0.207071
9)	0.149571
10)	0.66155
11)	-0.797726
12)	0.137556
13)	-0.530503
14)	0.494751
15)	-0.295145

Individual: 43:
0)	0.816645
1)	0.0294504
2)	0.557848
3)	0.736503
4)	-0.654336
5)	-0.385549
6)	-0.945372
7)	-0.814343
8)	-0.424387
9)	-0.225623
10)	-0.452803
11)	-0.833552
12)	-0.580004
13)	0.550829
14)	0.807367
15)	0.121311

Individual: 44:
0)	0.155849
1)	0.114353
2)	-0.166063
3)	0.137852
4)	-0.732901
5)	0.831016
6)	0.285867
7)	0.684256
8)	0.0995209
9)	-0.486435
10)	0.944081
11)	-0.313639
12)	-0.854592
13)	-0.280618
14)	0.549788
15)	-0.766472

Individual: 45:
0)	1
1)	-0.112644
2)	-0.614307
3)	-0.233131
4)	-0.561472
5)	-0.451827
6)	-0.0814814
7)	-0.240287
8)	-0.423872
9)	0.264177
10)	0.814875
11)	0.517136
12)	0.750847
13)	-0.291306
14)	0.456099
15)	-0.503769

Individual: 46:
0)	-0.161168
1)	0.979369
2)	-1
3)	0.926267
4)	0.0690023
5)	0.217689
6)	0.770379
7)	-0.0726035
8)	-0.423627
9)	-0.426862
10)	0.84051
11)	0.0390271
12)	0.632249
13)	-0.0484329
14)	0.116651
15)	-0.849998

Individual: 47:
0)	0.515061
1)	-0.381756
2)	0.909613
3)	0.0682089
4)	0.531831
5)	-0.567421
6)	0.808554
7)	-0.59331
8)	-0.373635
9)	-0.662816
10)	0.63628
11)	-0.876278
12)	0.339979
13)	-0.325968
14)	0.102454
15)	0.179006

Individual: 48:
0)	0.61525
1)	-0.112644
2)	-0.53513
3)	-0.233131
4)	-0.674123
5)	-0.366671
6)	0.162633
7)	-0.462996
8)	-0.117711
9)	0.660448
10)	0.737153
11)	0.579385
12)	0.750847
13)	-0.12125
14)	0.456099
15)	-0.801059

Individual: 49:
0)	0.302164
1)	-0.167354
2)	-0.0868862
3)	0.137852
4)	-0.38084
5)	0.771505
6)	0.438274
7)	0.684256
8)	-0.318768
9)	-0.486435
10)	0.817927
11)	-0.313639
12)	-0.525925
13)	-0.280618
14)	0.793573
15)	-0.766472

Individual: 50:
0)	1
1)	-0.112644
2)	-0.614307
3)	-0.233131
4)	-0.674123
5)	-0.451827
6)	-0.0814814
7)	-0.462996
8)	-0.423872
9)	0.525742
10)	0.814875
11)	0.517136
12)	0.750847
13)	-0.291306
14)	0.456099
15)	-0.503769


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	-0.176122
1)	0.567797
2)	-0.290125
3)	1
4)	-0.758843
5)	-0.432744
6)	0.168014
7)	0.0554521
8)	-0.652434
9)	0.455284
10)	-0.0487991
11)	-0.941527
12)	0.646718
13)	-0.48204
14)	-0.102145
15)	-0.941389

Individual: 1:
0)	-0.744011
1)	0.236061
2)	0.0264059
3)	0.501511
4)	-0.723624
5)	-0.027195
6)	0.377239
7)	-0.915281
8)	-0.00515763
9)	-0.82635
10)	0.142372
11)	0.048616
12)	0.468429
13)	-0.0644368
14)	-0.964232
15)	0.731031

Individual: 2:
0)	0.5515
1)	0.229353
2)	-0.233396
3)	0.695486
4)	-0.163854
5)	0.471625
6)	0.182836
7)	0.187719
8)	-0.216895
9)	0.54857
10)	-0.548265
11)	0.580004
12)	0.391659
13)	0.39201
14)	0.356487
15)	0.752434

Individual: 3:
0)	-0.47495
1)	0.567797
2)	0.133335
3)	0.825556
4)	-0.743544
5)	-0.3417
6)	0.168014
7)	0.0554521
8)	-0.652434
9)	0.455284
10)	-0.0487991
11)	-0.941527
12)	0.646718
13)	-0.48204
14)	-0.102145
15)	-0.941389

Individual: 4:
0)	-0.53972
1)	-0.941465
2)	-0.336329
3)	0.59917
4)	-0.54134
5)	-0.417585
6)	0.455272
7)	0.00226142
8)	0.836055
9)	0.396405
10)	0.126809
11)	0.846492
12)	-0.154698
13)	-0.296426
14)	-0.409223
15)	0.287666

Individual: 5:
0)	0.328584
1)	-0.310831
2)	-0.420228
3)	-0.923792
4)	0.248939
5)	0.136143
6)	0.93292
7)	-0.275347
8)	0.471175
9)	0.37492
10)	0.85974
11)	-0.857994
12)	-0.1348
13)	-0.658769
14)	-0.851741
15)	0.525722

Individual: 6:
0)	0.0495926
1)	0.727348
2)	-1
3)	0.0368877
4)	-0.734672
5)	-0.958434
6)	-0.147252
7)	-0.361064
8)	0.768386
9)	-0.171987
10)	0.357646
11)	0.477001
12)	0.841975
13)	0.120006
14)	-0.539619
15)	0.119541

Individual: 7:
0)	-0.102441
1)	-0.661489
2)	0.137547
3)	-0.214881
4)	-0.319681
5)	-0.434492
6)	0.162322
7)	-0.522385
8)	-0.286261
9)	0.0375072
10)	0.728019
11)	0.397076
12)	-0.641408
13)	0.182127
14)	-0.747466
15)	0.174618

Individual: 8:
0)	-0.191053
1)	-0.695337
2)	0.137547
3)	-0.214881
4)	-0.319681
5)	-0.434492
6)	0.120179
7)	-0.522385
8)	-0.42082
9)	0.0375072
10)	0.728019
11)	0.397076
12)	-0.641408
13)	0.263262
14)	-0.747466
15)	0.174618

Individual: 9:
0)	-0.451108
1)	-0.974325
2)	-0.512702
3)	0.59917
4)	-0.348186
5)	-0.230682
6)	0.582141
7)	-0.25078
8)	0.836055
9)	0.589138
10)	0.497604
11)	0.846492
12)	-0.154698
13)	-0.296426
14)	-0.292517
15)	0.463912

Individual: 10:
0)	0.210852
1)	-0.216407
2)	0.981079
3)	-0.078341
4)	0.0438798
5)	-0.970724
6)	-0.686941
7)	-0.671569
8)	0.241551
9)	0.434989
10)	0.407804
11)	-0.321635
12)	0.21431
13)	-0.575671
14)	0.0639515
15)	-0.322977

Individual: 11:
0)	0.931455
1)	0.942808
2)	0.821528
3)	0.84575
4)	0.542039
5)	-0.727042
6)	-0.665862
7)	0.037202
8)	-0.481585
9)	0.752059
10)	0.0959197
11)	0.765169
12)	0.873614
13)	-0.722037
14)	-0.452409
15)	0.825983

Individual: 12:
0)	-0.176122
1)	0.355529
2)	0.133335
3)	1
4)	-1
5)	-0.317933
6)	-0.0819147
7)	-0.146364
8)	-0.843135
9)	0.323893
10)	-0.0487991
11)	-1
12)	0.646718
13)	-0.48204
14)	-0.102145
15)	-0.926878

Individual: 13:
0)	0.285791
1)	-0.163717
2)	0.981079
3)	-0.078341
4)	-0.609989
5)	-0.801694
6)	-0.686941
7)	-0.783441
8)	0.453108
9)	0.222022
10)	0.52147
11)	-0.321635
12)	0.420026
13)	-0.526698
14)	0.125156
15)	-0.322977

Individual: 14:
0)	0.210852
1)	-0.216407
2)	0.981079
3)	-0.078341
4)	0.0438798
5)	-0.713187
6)	-0.550844
7)	-0.889517
8)	0.453108
9)	0.222022
10)	0.407804
11)	-0.55622
12)	0.21431
13)	-0.575671
14)	0.0639515
15)	-0.439518

Individual: 15:
0)	0.906919
1)	-0.36552
2)	-0.76397
3)	0.858394
4)	-0.0351667
5)	0.761547
6)	-0.0730308
7)	-0.28074
8)	0.247154
9)	-0.680288
10)	0.906403
11)	-0.652945
12)	-0.726966
13)	0.74218
14)	0.430647
15)	-0.891171

Individual: 16:
0)	0.5515
1)	-0.748328
2)	0.0593982
3)	0.441978
4)	-0.163854
5)	0.312806
6)	0.306079
7)	0.343547
8)	-0.216895
9)	0.54857
10)	-0.548265
11)	0.633354
12)	0.131017
13)	0.39201
14)	0.356487
15)	0.752434

Individual: 17:
0)	0.716248
1)	0.192663
2)	0.725028
3)	-0.0517289
4)	-0.711051
5)	0.820612
6)	0.632969
7)	0.355388
8)	0.30914
9)	-0.326823
10)	0.47337
11)	0.243141
12)	-0.062764
13)	0.361434
14)	0.395245
15)	0.19187

Individual: 18:
0)	-0.465418
1)	-0.491198
2)	0.53209
3)	0.489486
4)	-0.846431
5)	0.637318
6)	-0.496994
7)	0.719901
8)	-0.666799
9)	0.583422
10)	0.755057
11)	0.940916
12)	-0.31724
13)	0.308515
14)	-0.223792
15)	0.73986

Individual: 19:
0)	0.801019
1)	0.629505
2)	0.359257
3)	0.942381
4)	-0.982238
5)	0.64724
6)	0.652944
7)	-0.826655
8)	-0.658742
9)	-0.781304
10)	0.896726
11)	0.864681
12)	-0.931944
13)	-0.203345
14)	-0.754143
15)	0.309839

Individual: 20:
0)	-0.309427
1)	-0.530503
2)	0.53209
3)	0.248119
4)	-0.846431
5)	0.377749
6)	-0.496994
7)	0.521801
8)	-0.666799
9)	0.583422
10)	0.916746
11)	0.54731
12)	-0.323552
13)	0.460799
14)	-0.223792
15)	0.73986

Individual: 21:
0)	-0.53972
1)	-0.736944
2)	-0.445418
3)	0.59917
4)	-0.348186
5)	-0.417585
6)	0.582141
7)	0.0817968
8)	0.836055
9)	0.139491
10)	0.546193
11)	0.641838
12)	-0.154698
13)	-0.296426
14)	-0.481872
15)	0.463912

Individual: 22:
0)	0.27134
1)	-0.798029
2)	-0.27297
3)	0.913792
4)	-0.774874
5)	0.709046
6)	0.788528
7)	0.630064
8)	-0.570299
9)	0.281777
10)	0.2172
11)	0.435102
12)	0.212134
13)	-0.91998
14)	0.40556
15)	0.0619831

Individual: 23:
0)	0.931333
1)	-0.404096
2)	0.419904
3)	0.67317
4)	-0.10947
5)	0.385571
6)	-0.836534
7)	0.809299
8)	-0.0921445
9)	-0.25421
10)	0.616688
11)	0.233558
12)	0.904172
13)	-0.49266
14)	-0.68334
15)	-0.271905

Individual: 24:
0)	0.477523
1)	0.826106
2)	0.748222
3)	0.630052
4)	-0.94409
5)	1
6)	-0.00900296
7)	-0.762749
8)	-0.250572
9)	-0.246734
10)	0.0657253
11)	-0.646962
12)	0.639576
13)	-0.855586
14)	-0.499802
15)	0.661571

Individual: 25:
0)	0.931333
1)	-0.249303
2)	0.419904
3)	0.821665
4)	-0.10947
5)	0.400922
6)	-0.829905
7)	0.819636
8)	-0.338054
9)	-0.510308
10)	0.616688
11)	0.233558
12)	0.303053
13)	-0.49266
14)	-0.68334
15)	-0.359844

Individual: 26:
0)	-0.53972
1)	-0.941465
2)	-0.445418
3)	0.59917
4)	-0.348186
5)	-0.444968
6)	0.582141
7)	0.0356151
8)	0.836055
9)	0.396405
10)	0.497604
11)	0.846492
12)	-0.200857
13)	-0.296426
14)	-0.292517
15)	0.463912

Individual: 27:
0)	-0.285318
1)	0.950743
2)	-0.228553
3)	0.690847
4)	-0.115452
5)	-0.842402
6)	-0.353862
7)	0.0484329
8)	-1
9)	0.002472
10)	0.35309
11)	0.913633
12)	-0.286045
13)	0.00582904
14)	0.301126
15)	-0.846492

Individual: 28:
0)	-0.309427
1)	-0.516614
2)	0.53209
3)	0.489486
4)	-0.846431
5)	0.637318
6)	-0.496994
7)	0.719901
8)	-0.666799
9)	0.583422
10)	0.916746
11)	0.444511
12)	-0.31724
13)	-0.242536
14)	-0.223792
15)	0.73986

Individual: 29:
0)	0.931333
1)	-0.404096
2)	0.419904
3)	0.586962
4)	-0.362996
5)	0.385571
6)	-0.60217
7)	0.819636
8)	-0.338054
9)	-0.25421
10)	0.616688
11)	0.233558
12)	0.904172
13)	0.309198
14)	-0.68334
15)	-0.359844

Individual: 30:
0)	-0.385825
1)	0.785211
2)	0.978027
3)	0.269082
4)	-0.205576
5)	0.785455
6)	0.83813
7)	-0.577197
8)	0.959471
9)	1
10)	0.225693
11)	0.936644
12)	-0.34727
13)	-0.202368
14)	-0.490585
15)	-0.144871

Individual: 31:
0)	-0.176122
1)	0.414005
2)	0.133335
3)	1
4)	-1
5)	-0.317933
6)	-0.0605182
7)	-0.146364
8)	-0.843135
9)	0.323893
10)	0.712202
11)	-0.941527
12)	0.646718
13)	-0.48204
14)	-0.102145
15)	-0.726344

Individual: 32:
0)	-0.267742
1)	-0.578669
2)	0.53209
3)	0.353049
4)	-0.846431
5)	0.637318
6)	-0.496994
7)	0.719901
8)	-0.666799
9)	0.583422
10)	0.916746
11)	0.493081
12)	-0.503262
13)	0.460799
14)	-0.223792
15)	0.800552

Individual: 33:
0)	-0.199188
1)	-0.470286
2)	0.137547
3)	-0.214881
4)	-0.319681
5)	-0.434492
6)	0.120179
7)	-0.522385
8)	-0.42082
9)	0.0375072
10)	0.728019
11)	0.397076
12)	-0.641408
13)	-0.0036317
14)	-0.747466
15)	0.174618

Individual: 34:
0)	0.242653
1)	-0.569933
2)	0.690298
3)	-1
4)	-0.653432
5)	0.856966
6)	0.723075
7)	-0.803665
8)	0.723746
9)	0.101474
10)	0.415183
11)	0.161107
12)	1
13)	-0.618152
14)	-0.760103
15)	0.562385

Individual: 35:
0)	-0.309427
1)	-0.530503
2)	0.53209
3)	0.489486
4)	-0.846431
5)	0.637318
6)	-0.496994
7)	0.719901
8)	-0.666799
9)	0.583422
10)	1
11)	0.842421
12)	-0.139443
13)	0.460799
14)	-0.223792
15)	-0.229449

Individual: 36:
0)	-0.176122
1)	0.567797
2)	0.133335
3)	0.791879
4)	-0.758843
5)	-0.348366
6)	-0.0605182
7)	-0.187674
8)	-0.843135
9)	0.323893
10)	-0.0487991
11)	-0.941527
12)	0.646718
13)	-0.349879
14)	-0.102145
15)	-0.723084

Individual: 37:
0)	-0.176122
1)	0.414005
2)	0.133335
3)	1
4)	-1
5)	-0.317933
6)	-0.00758995
7)	-0.146364
8)	-0.843135
9)	0.323893
10)	-0.0487991
11)	-0.941527
12)	0.646718
13)	-0.48204
14)	-0.102145
15)	-0.926878

Individual: 38:
0)	0.931333
1)	-0.273968
2)	0.419904
3)	0.586962
4)	0.0238425
5)	0.775957
6)	-0.898618
7)	0.819636
8)	-0.338054
9)	-0.224281
10)	0.616688
11)	0.233558
12)	0.815152
13)	-0.666103
14)	-0.68334
